,datetime,open,high,low,close,volume
8619,2022-03-09 10:25:00,2038.05,2038.05,2038.05,2038.05,235
8620,2022-03-09 10:26:00,2039.01,2039.01,2039.01,2039.01,125
8621,2022-03-09 10:28:00,2035.76,2035.76,2035.76,2035.76,100
8622,2022-03-09 10:30:00,2031.04,2031.04,2031.04,2031.04,100
8623,2022-03-09 10:31:00,2032.73,2032.73,2031.03,2032.22,600
8624,2022-03-09 10:32:00,2031.4,2032.44,2031.4,2032.44,500
8625,2022-03-09 10:33:00,2029.97,2032.85,2028.86,2028.86,1460
8626,2022-03-09 10:34:00,2033.9,2034.05,2033.9,2034.05,200
8627,2022-03-09 10:37:00,2043.69,2045.97,2043.69,2045.97,1691
8628,2022-03-09 10:38:00,2043.85,2045.86,2042.28,2045.86,807
8629,2022-03-09 10:39:00,2046.45,2046.45,2041.39,2041.39,1467
8630,2022-03-09 10:40:00,2042.54,2042.54,2039.12,2039.12,340
8631,2022-03-09 10:41:00,2043.7,2043.7,2043.7,2043.7,100
8632,2022-03-09 10:42:00,2045.37,2048.81,2045.37,2045.92,1622
8633,2022-03-09 10:43:00,2041.17,2041.17,2041.17,2041.17,200
8634,2022-03-09 10:44:00,2041.16,2042.16,2041.16,2041.48,560
8635,2022-03-09 10:45:00,2039.2,2041.04,2038.65,2041.04,1021
8636,2022-03-09 10:46:00,2041.04,2042.91,2040.4,2040.4,400
8637,2022-03-09 10:47:00,2042.92,2043.58,2040.54,2042.12,1100
8638,2022-03-09 10:48:00,2039.36,2039.36,2039.36,2039.36,300
8639,2022-03-09 10:49:00,2041.14,2043.18,2041.14,2041.97,600
8640,2022-03-09 10:50:00,2043.13,2044.68,2039.57,2039.57,572
8641,2022-03-09 10:51:00,2041.17,2041.83,2038.01,2041.83,700
8642,2022-03-09 10:52:00,2040.29,2041.83,2039.07,2041.83,500
8643,2022-03-09 10:53:00,2040.91,2041.31,2038.72,2041.31,500
8644,2022-03-09 10:54:00,2042.45,2042.45,2038.3,2038.3,200
8645,2022-03-09 10:55:00,2041.18,2041.18,2041.18,2041.18,100
8646,2022-03-09 10:56:00,2043.64,2043.64,2043.54,2043.54,200
8647,2022-03-09 10:58:00,2042.94,2047.04,2042.94,2045.68,2500
8648,2022-03-09 10:59:00,2045.32,2047.87,2045.06,2047.87,1064
8649,2022-03-09 11:00:00,2048.1,2048.1,2047.61,2047.96,754
8650,2022-03-09 11:01:00,2048.07,2048.07,2047.96,2047.96,300
8651,2022-03-09 11:02:00,2048.27,2048.27,2048.12,2048.12,200
8652,2022-03-09 11:03:00,2047.4,2047.4,2047.4,2047.4,100
8653,2022-03-09 11:04:00,2047.67,2047.67,2047.44,2047.44,496
8654,2022-03-09 11:06:00,2046.85,2047.12,2046.85,2047.12,200
8655,2022-03-09 11:07:00,2046.75,2046.75,2046.75,2046.75,100
8656,2022-03-09 11:08:00,2047.0,2047.0,2047.0,2047.0,100
8657,2022-03-09 11:09:00,2046.73,2049.84,2046.73,2049.84,1037
8658,2022-03-09 11:10:00,2048.1,2048.1,2048.1,2048.1,140
8659,2022-03-09 11:12:00,2047.33,2047.33,2047.33,2047.33,300
8660,2022-03-09 11:13:00,2047.34,2049.62,2047.34,2049.62,300
8661,2022-03-09 11:14:00,2051.77,2052.16,2051.77,2052.16,500
8662,2022-03-09 11:17:00,2053.17,2053.47,2053.15,2053.15,400
8663,2022-03-09 11:18:00,2054.07,2054.07,2048.82,2048.82,218
8664,2022-03-09 11:20:00,2049.87,2052.86,2049.87,2052.6,400
8665,2022-03-09 11:21:00,2052.99,2052.99,2052.99,2052.99,300
8666,2022-03-09 11:22:00,2049.3,2052.02,2048.3,2048.3,1000
8667,2022-03-09 11:23:00,2051.51,2053.22,2051.51,2053.22,700
8668,2022-03-09 11:25:00,2051.38,2051.38,2049.78,2049.78,200
8669,2022-03-09 11:26:00,2051.49,2051.49,2051.49,2051.49,100
8670,2022-03-09 11:28:00,2053.06,2053.23,2053.06,2053.23,500
8671,2022-03-09 11:29:00,2053.06,2053.06,2053.06,2053.06,100
8672,2022-03-09 11:30:00,2051.23,2051.23,2051.23,2051.23,200
8673,2022-03-09 11:31:00,2052.59,2052.59,2052.59,2052.59,100
8674,2022-03-09 11:32:00,2051.33,2052.68,2051.33,2052.68,806
8675,2022-03-09 11:33:00,2054.01,2054.01,2052.75,2052.75,300
8676,2022-03-09 11:34:00,2054.07,2054.07,2054.07,2054.07,100
8677,2022-03-09 11:35:00,2054.06,2054.06,2054.06,2054.06,100
8678,2022-03-09 11:36:00,2055.9,2056.01,2055.89,2056.01,400
8679,2022-03-09 11:37:00,2057.24,2064.95,2057.24,2064.03,600
8680,2022-03-09 11:38:00,2061.78,2061.78,2060.86,2060.86,200
8681,2022-03-09 11:39:00,2063.43,2064.55,2062.82,2064.54,750
8682,2022-03-09 11:40:00,2063.37,2063.37,2063.37,2063.37,100
8683,2022-03-09 11:41:00,2064.13,2064.13,2063.37,2063.51,300
8684,2022-03-09 11:42:00,2063.91,2063.91,2062.84,2062.84,200
8685,2022-03-09 11:43:00,2060.93,2063.48,2059.88,2059.88,476
8686,2022-03-09 11:46:00,2062.48,2062.48,2062.15,2062.15,200
8687,2022-03-09 11:48:00,2062.28,2064.48,2062.28,2064.46,700
8688,2022-03-09 11:49:00,2063.38,2067.39,2063.38,2067.39,300
8689,2022-03-09 11:50:00,2067.38,2075.0,2067.38,2071.0,800
8690,2022-03-09 11:51:00,2074.99,2074.99,2074.99,2074.99,100
8691,2022-03-09 11:53:00,2069.36,2071.87,2069.36,2071.87,300
8692,2022-03-09 11:56:00,2072.53,2073.45,2071.91,2072.93,1700
8693,2022-03-09 11:57:00,2073.97,2074.99,2072.22,2074.41,5200
8694,2022-03-09 11:58:00,2074.99,2074.99,2071.58,2072.97,4478
8695,2022-03-09 11:59:00,2073.54,2082.5,2073.54,2079.75,7758
8696,2022-03-09 12:00:00,2081.29,2081.29,2079.17,2079.33,800
8697,2022-03-09 12:01:00,2081.64,2081.64,2075.21,2078.11,1600
8698,2022-03-09 12:02:00,2077.29,2079.33,2075.62,2079.2,1311
8699,2022-03-09 12:03:00,2075.35,2075.35,2075.35,2075.35,100
8700,2022-03-09 12:04:00,2075.4,2075.75,2075.06,2075.06,700
8701,2022-03-09 12:05:00,2068.2,2068.2,2068.04,2068.04,300
8702,2022-03-09 12:06:00,2069.31,2069.7,2069.31,2069.7,500
8703,2022-03-09 12:07:00,2066.53,2066.53,2064.33,2064.33,300
8704,2022-03-09 12:08:00,2067.36,2069.15,2067.36,2069.02,300
8705,2022-03-09 12:10:00,2071.43,2071.43,2071.43,2071.43,100
8706,2022-03-09 12:12:00,2071.22,2072.0,2071.22,2072.0,2000
8707,2022-03-09 12:13:00,2074.67,2074.67,2074.67,2074.67,100
8708,2022-03-09 12:14:00,2073.91,2074.45,2073.91,2074.45,200
8709,2022-03-09 12:15:00,2075.75,2075.75,2075.75,2075.75,100
8710,2022-03-09 12:16:00,2073.42,2073.42,2073.42,2073.42,499
8711,2022-03-09 12:17:00,2073.63,2073.63,2073.45,2073.45,200
8712,2022-03-09 12:19:00,2076.68,2078.0,2076.68,2076.79,1900
8713,2022-03-09 12:20:00,2076.78,2076.78,2071.01,2071.01,874
8714,2022-03-09 12:21:00,2072.0,2072.15,2070.21,2070.21,900
8715,2022-03-09 12:23:00,2074.15,2074.43,2072.93,2072.93,700
8716,2022-03-09 12:24:00,2072.93,2072.93,2072.93,2072.93,500
8717,2022-03-09 12:25:00,2074.38,2074.38,2074.38,2074.38,100
8718,2022-03-09 12:27:00,2073.7,2075.79,2073.62,2073.62,300
8719,2022-03-09 12:28:00,2073.61,2073.61,2073.61,2073.61,525
8720,2022-03-09 12:29:00,2075.86,2077.69,2075.86,2077.69,500
8721,2022-03-09 12:30:00,2073.92,2077.12,2073.92,2077.12,200
8722,2022-03-09 12:32:00,2072.47,2072.47,2072.41,2072.41,300
8723,2022-03-09 12:33:00,2072.46,2072.46,2072.46,2072.46,100
8724,2022-03-09 12:34:00,2070.53,2072.22,2070.53,2072.22,200
8725,2022-03-09 12:35:00,2072.21,2072.21,2072.21,2072.21,100
8726,2022-03-09 12:38:00,2070.57,2070.57,2068.66,2068.66,554
8727,2022-03-09 12:39:00,2071.91,2072.24,2071.19,2071.19,300
8728,2022-03-09 12:42:00,2071.0,2071.0,2071.0,2071.0,100
8729,2022-03-09 12:43:00,2071.0,2071.0,2071.0,2071.0,100
8730,2022-03-09 12:44:00,2071.13,2071.13,2071.0,2071.0,300
8731,2022-03-09 12:45:00,2071.0,2071.0,2071.0,2071.0,300
8732,2022-03-09 12:46:00,2071.0,2071.0,2069.78,2069.82,500
8733,2022-03-09 12:47:00,2064.74,2064.74,2064.74,2064.74,100
8734,2022-03-09 12:48:00,2067.96,2068.03,2067.9,2068.03,1000
8735,2022-03-09 12:50:00,2065.21,2065.32,2065.21,2065.32,400
8736,2022-03-09 12:52:00,2068.23,2069.35,2067.3,2069.35,1000
8737,2022-03-09 12:53:00,2072.78,2072.78,2072.78,2072.78,305
8738,2022-03-09 12:54:00,2073.0,2073.0,2072.79,2072.79,200
8739,2022-03-09 12:55:00,2069.58,2069.58,2069.58,2069.58,100
8740,2022-03-09 12:56:00,2069.66,2069.67,2069.66,2069.66,393
8741,2022-03-09 12:57:00,2067.15,2067.15,2067.15,2067.15,100
8742,2022-03-09 12:58:00,2067.14,2067.14,2067.01,2067.01,400
8743,2022-03-09 12:59:00,2069.08,2069.08,2069.07,2069.07,300
8744,2022-03-09 13:00:00,2068.95,2068.95,2068.95,2068.95,100
8745,2022-03-09 13:01:00,2068.0,2068.0,2068.0,2068.0,100
8746,2022-03-09 13:02:00,2069.56,2069.56,2069.56,2069.56,100
8747,2022-03-09 13:03:00,2069.73,2069.73,2069.73,2069.73,100
8748,2022-03-09 13:05:00,2069.73,2069.73,2069.73,2069.73,100
8749,2022-03-09 13:06:00,2068.83,2068.83,2068.83,2068.83,100
8750,2022-03-09 13:07:00,2070.0,2070.0,2070.0,2070.0,308
8751,2022-03-09 13:09:00,2069.65,2069.65,2069.65,2069.65,100
8752,2022-03-09 13:10:00,2066.26,2066.26,2064.64,2064.71,700
8753,2022-03-09 13:11:00,2067.59,2068.14,2067.59,2068.14,400
8754,2022-03-09 13:12:00,2065.67,2066.67,2065.67,2066.67,600
8755,2022-03-09 13:13:00,2066.6,2068.15,2066.6,2066.6,449
8756,2022-03-09 13:15:00,2066.6,2066.6,2065.24,2065.24,200
8757,2022-03-09 13:16:00,2065.75,2065.75,2065.75,2065.75,300
8758,2022-03-09 13:17:00,2065.52,2065.52,2065.52,2065.52,100
8759,2022-03-09 13:19:00,2061.81,2061.81,2061.81,2061.81,100
8760,2022-03-09 13:20:00,2062.2,2062.87,2062.2,2062.87,300
8761,2022-03-09 13:21:00,2063.67,2065.06,2062.28,2065.06,600
8762,2022-03-09 13:22:00,2065.66,2065.66,2065.06,2065.49,400
8763,2022-03-09 13:23:00,2064.24,2064.24,2064.24,2064.24,222
8764,2022-03-09 13:26:00,2062.42,2062.42,2059.58,2060.04,300
8765,2022-03-09 13:27:00,2060.78,2061.64,2060.78,2061.64,300
8766,2022-03-09 13:29:00,2061.64,2064.24,2061.17,2061.17,400
8767,2022-03-09 13:30:00,2061.17,2061.76,2061.17,2061.76,300
8768,2022-03-09 13:31:00,2064.18,2064.19,2064.18,2064.19,400
8769,2022-03-09 13:32:00,2064.19,2064.45,2063.77,2063.77,300
8770,2022-03-09 13:33:00,2061.81,2062.36,2061.43,2061.43,800
8771,2022-03-09 13:34:00,2062.82,2062.82,2062.82,2062.82,200
8772,2022-03-09 13:35:00,2062.22,2062.22,2062.22,2062.22,100
8773,2022-03-09 13:36:00,2061.8,2061.8,2061.8,2061.8,100
8774,2022-03-09 13:39:00,2061.42,2061.42,2061.42,2061.42,100
8775,2022-03-09 13:40:00,2060.62,2060.62,2058.27,2058.75,773
8776,2022-03-09 13:41:00,2059.84,2059.84,2058.34,2058.34,200
8777,2022-03-09 13:42:00,2057.44,2058.56,2056.58,2058.56,562
8778,2022-03-09 13:43:00,2057.9,2057.9,2057.9,2057.9,100
8779,2022-03-09 13:44:00,2059.14,2059.19,2056.11,2056.11,1100
8780,2022-03-09 13:45:00,2057.22,2057.23,2057.22,2057.22,400
8781,2022-03-09 13:46:00,2057.53,2057.53,2057.53,2057.53,185
8782,2022-03-09 13:47:00,2057.23,2057.23,2057.23,2057.23,100
8783,2022-03-09 13:48:00,2053.41,2053.41,2053.13,2053.13,200
8784,2022-03-09 13:50:00,2055.63,2056.34,2055.63,2056.34,200
8785,2022-03-09 13:51:00,2055.56,2058.66,2055.56,2056.34,1500
8786,2022-03-09 13:53:00,2056.68,2056.68,2056.68,2056.68,200
8787,2022-03-09 13:54:00,2054.64,2054.64,2054.64,2054.64,100
8788,2022-03-09 13:55:00,2052.77,2053.16,2052.77,2053.16,200
8789,2022-03-09 13:56:00,2051.6,2055.75,2051.6,2053.91,695
8790,2022-03-09 13:57:00,2054.12,2054.12,2054.12,2054.12,100
8791,2022-03-09 13:58:00,2055.6,2055.6,2055.6,2055.6,100
8792,2022-03-09 13:59:00,2055.59,2055.94,2054.18,2054.18,300
8793,2022-03-09 14:00:00,2054.17,2054.17,2051.76,2051.76,200
8794,2022-03-09 14:02:00,2054.73,2054.73,2054.73,2054.73,368
8795,2022-03-09 14:04:00,2054.62,2054.62,2053.85,2053.85,300
8796,2022-03-09 14:05:00,2053.84,2053.84,2053.84,2053.84,100
8797,2022-03-09 14:06:00,2053.84,2053.84,2052.86,2052.86,700
8798,2022-03-09 14:08:00,2054.83,2054.83,2050.17,2050.17,600
8799,2022-03-09 14:09:00,2054.75,2054.75,2054.75,2054.75,250
8800,2022-03-09 14:11:00,2055.24,2055.79,2054.07,2055.79,800
8801,2022-03-09 14:12:00,2054.29,2054.29,2054.29,2054.29,200
8802,2022-03-09 14:13:00,2054.29,2054.59,2054.29,2054.59,200
8803,2022-03-09 14:14:00,2054.42,2054.42,2054.42,2054.42,100
8804,2022-03-09 14:15:00,2051.92,2051.92,2051.92,2051.92,100
8805,2022-03-09 14:16:00,2055.04,2055.04,2053.94,2053.94,500
8806,2022-03-09 14:17:00,2052.56,2052.56,2051.95,2052.43,879
8807,2022-03-09 14:19:00,2051.5,2051.5,2047.31,2047.31,200
8808,2022-03-09 14:20:00,2049.67,2051.84,2049.36,2049.54,1674
8809,2022-03-09 14:21:00,2049.45,2052.58,2046.95,2046.95,500
8810,2022-03-09 14:22:00,2050.12,2051.47,2050.05,2050.65,810
8811,2022-03-09 14:23:00,2047.82,2047.88,2045.3,2045.3,384
8812,2022-03-09 14:24:00,2045.64,2045.64,2045.64,2045.64,500
8813,2022-03-09 14:26:00,2042.61,2042.61,2042.45,2042.58,300
8814,2022-03-09 14:27:00,2042.57,2042.57,2040.97,2040.97,300
8815,2022-03-09 14:28:00,2040.99,2041.08,2040.29,2040.29,300
8816,2022-03-09 14:29:00,2042.51,2042.51,2042.17,2042.18,500
8817,2022-03-09 14:30:00,2042.17,2042.71,2041.01,2042.26,700
8818,2022-03-09 14:31:00,2043.48,2047.15,2042.87,2046.13,800
8819,2022-03-09 14:32:00,2046.19,2046.19,2044.11,2044.17,360
8820,2022-03-09 14:33:00,2044.17,2046.01,2043.72,2044.92,1500
8821,2022-03-09 14:34:00,2045.19,2047.51,2045.19,2046.13,913
8822,2022-03-09 14:35:00,2046.49,2047.66,2044.82,2044.82,1999
8823,2022-03-09 14:36:00,2044.76,2046.72,2044.76,2045.63,1300
8824,2022-03-09 14:37:00,2044.42,2046.71,2043.8,2044.95,2100
8825,2022-03-09 14:38:00,2043.59,2043.59,2043.59,2043.59,100
8826,2022-03-09 14:40:00,2042.61,2042.61,2038.74,2038.87,1300
8827,2022-03-09 14:41:00,2037.43,2039.38,2036.66,2039.38,900
8828,2022-03-09 14:43:00,2038.81,2040.15,2037.13,2040.15,678
8829,2022-03-09 14:44:00,2041.63,2041.63,2041.63,2041.63,100
8830,2022-03-09 14:45:00,2044.18,2044.21,2044.18,2044.18,300
8831,2022-03-09 14:46:00,2044.2,2048.32,2044.2,2045.4,1594
8832,2022-03-09 14:47:00,2045.5,2045.5,2045.5,2045.5,100
8833,2022-03-09 14:48:00,2045.9,2045.9,2044.12,2044.15,689
8834,2022-03-09 14:49:00,2043.57,2043.57,2043.26,2043.26,506
8835,2022-03-09 14:50:00,2042.04,2042.5,2040.59,2041.76,500
8836,2022-03-09 14:51:00,2040.04,2042.38,2039.97,2040.71,1000
8837,2022-03-09 14:52:00,2040.42,2040.42,2034.6,2037.34,500
8838,2022-03-09 14:53:00,2031.06,2034.77,2031.06,2034.77,1015
8839,2022-03-09 14:54:00,2033.94,2033.95,2032.74,2032.78,1700
8840,2022-03-09 14:55:00,2032.21,2034.61,2031.9,2034.61,800
8841,2022-03-09 14:56:00,2034.62,2034.62,2032.67,2032.67,785
8842,2022-03-09 14:57:00,2031.78,2031.95,2030.81,2031.65,1300
8843,2022-03-09 14:58:00,2032.0,2032.6,2031.65,2032.6,953
8844,2022-03-09 14:59:00,2033.77,2033.77,2031.84,2032.69,1929
8845,2022-03-09 15:00:00,2033.14,2035.89,2032.38,2035.89,2108
8846,2022-03-10 08:31:00,1976.01,1980.75,1966.12,1971.77,8995
8847,2022-03-10 08:32:00,1972.4,1984.47,1972.4,1978.71,3929
8848,2022-03-10 08:33:00,1976.07,1980.19,1974.99,1980.19,600
8849,2022-03-10 08:34:00,1980.46,1998.43,1980.46,1998.42,850
8850,2022-03-10 08:35:00,1997.94,2005.0,1997.94,2004.4,1200
8851,2022-03-10 08:37:00,1999.15,1999.15,1992.27,1993.88,500
8852,2022-03-10 08:38:00,1992.79,1992.95,1992.79,1992.95,2100
8853,2022-03-10 08:39:00,1992.43,1999.57,1992.43,1999.57,600
8854,2022-03-10 08:40:00,2007.2,2008.29,2006.88,2007.33,811
8855,2022-03-10 08:41:00,2018.82,2021.44,2018.82,2021.44,606
8856,2022-03-10 08:42:00,2020.15,2028.11,2020.15,2028.11,500
8857,2022-03-10 08:43:00,2034.6,2046.91,2032.89,2046.91,800
8858,2022-03-10 08:44:00,2040.54,2042.67,2040.25,2040.55,800
8859,2022-03-10 08:45:00,2034.32,2034.32,2034.32,2034.32,100
8860,2022-03-10 08:47:00,2030.56,2030.56,2027.67,2028.21,1076
8861,2022-03-10 08:48:00,2027.19,2030.25,2026.18,2030.25,1328
8862,2022-03-10 08:49:00,2028.94,2044.28,2028.94,2044.28,1200
8863,2022-03-10 08:50:00,2037.41,2042.26,2037.41,2042.26,200
8864,2022-03-10 08:51:00,2036.64,2039.64,2036.64,2039.64,900
8865,2022-03-10 08:52:00,2038.75,2042.41,2038.75,2041.17,1428
8866,2022-03-10 08:53:00,2045.88,2045.88,2035.63,2035.63,700
8867,2022-03-10 08:54:00,2038.34,2045.76,2038.34,2044.05,2200
8868,2022-03-10 08:55:00,2039.08,2044.56,2039.08,2044.56,400
8869,2022-03-10 08:56:00,2049.75,2051.37,2047.05,2047.05,800
8870,2022-03-10 08:57:00,2049.97,2054.98,2049.97,2054.98,1000
8871,2022-03-10 08:58:00,2054.96,2060.58,2054.96,2056.1,1500
8872,2022-03-10 09:00:00,2055.29,2055.29,2055.29,2055.29,100
8873,2022-03-10 09:01:00,2055.1,2055.82,2055.09,2055.09,500
8874,2022-03-10 09:02:00,2051.77,2052.2,2050.51,2050.51,300
8875,2022-03-10 09:03:00,2053.69,2055.12,2050.01,2051.54,1400
8876,2022-03-10 09:04:00,2048.06,2048.73,2046.69,2048.73,1329
8877,2022-03-10 09:05:00,2048.76,2048.76,2047.05,2048.71,300
8878,2022-03-10 09:06:00,2046.26,2050.11,2045.46,2050.11,3300
8879,2022-03-10 09:07:00,2050.03,2050.03,2050.03,2050.03,100
8880,2022-03-10 09:08:00,2047.28,2047.6,2045.26,2045.26,1000
8881,2022-03-10 09:09:00,2048.57,2048.57,2045.81,2046.21,500
8882,2022-03-10 09:10:00,2050.0,2050.0,2050.0,2050.0,300
8883,2022-03-10 09:11:00,2052.21,2052.21,2052.2,2052.2,200
8884,2022-03-10 09:12:00,2051.17,2051.17,2050.15,2050.15,200
8885,2022-03-10 09:13:00,2051.13,2051.78,2048.64,2049.7,1001
8886,2022-03-10 09:14:00,2050.33,2050.34,2050.33,2050.34,300
8887,2022-03-10 09:15:00,2048.82,2051.9,2048.79,2051.9,500
8888,2022-03-10 09:16:00,2050.03,2050.03,2050.03,2050.03,500
8889,2022-03-10 09:17:00,2052.59,2057.66,2052.59,2057.66,600
8890,2022-03-10 09:18:00,2060.98,2060.98,2058.37,2058.37,400
8891,2022-03-10 09:19:00,2061.15,2061.15,2059.54,2059.54,200
8892,2022-03-10 09:20:00,2057.68,2057.68,2055.4,2056.35,600
8893,2022-03-10 09:21:00,2056.77,2057.01,2056.69,2056.69,300
8894,2022-03-10 09:22:00,2056.32,2056.98,2053.02,2056.96,1434
8895,2022-03-10 09:23:00,2055.87,2055.92,2055.5,2055.5,900
8896,2022-03-10 09:24:00,2055.85,2055.85,2055.85,2055.85,200
8897,2022-03-10 09:25:00,2052.76,2052.76,2052.76,2052.76,100
8898,2022-03-10 09:26:00,2049.05,2049.05,2048.54,2048.54,200
8899,2022-03-10 09:27:00,2047.16,2047.16,2047.16,2047.16,100
8900,2022-03-10 09:28:00,2045.81,2045.81,2045.7,2045.7,200
8901,2022-03-10 09:29:00,2044.94,2048.46,2044.24,2048.46,1500
8902,2022-03-10 09:30:00,2049.44,2050.02,2048.68,2048.81,900
8903,2022-03-10 09:31:00,2044.26,2044.26,2044.26,2044.26,100
8904,2022-03-10 09:32:00,2044.41,2046.47,2042.02,2042.99,1040
8905,2022-03-10 09:33:00,2042.89,2042.89,2042.38,2042.38,600
8906,2022-03-10 09:34:00,2042.27,2042.27,2035.62,2037.86,747
8907,2022-03-10 09:35:00,2036.21,2036.21,2034.43,2035.81,500
8908,2022-03-10 09:36:00,2034.78,2038.21,2034.78,2037.26,1261
8909,2022-03-10 09:37:00,2037.49,2037.98,2037.2,2037.2,400
8910,2022-03-10 09:38:00,2037.2,2037.2,2037.2,2037.2,100
8911,2022-03-10 09:39:00,2039.74,2043.45,2039.74,2041.95,900
8912,2022-03-10 09:40:00,2040.64,2044.98,2040.64,2044.98,700
8913,2022-03-10 09:42:00,2045.73,2046.48,2045.73,2046.32,400
8914,2022-03-10 09:43:00,2047.93,2047.93,2047.93,2047.93,100
8915,2022-03-10 09:44:00,2047.87,2047.87,2047.87,2047.87,100
8916,2022-03-10 09:45:00,2044.65,2044.65,2042.18,2042.18,1030
8917,2022-03-10 09:46:00,2047.25,2047.25,2044.7,2044.7,223
8918,2022-03-10 09:47:00,2045.86,2048.39,2045.86,2048.39,700
8919,2022-03-10 09:48:00,2049.95,2053.02,2049.95,2053.02,1350
8920,2022-03-10 09:49:00,2052.88,2054.74,2052.88,2054.74,200
8921,2022-03-10 09:50:00,2055.0,2055.0,2051.64,2051.81,500
8922,2022-03-10 09:51:00,2050.72,2050.72,2048.31,2048.7,500
8923,2022-03-10 09:52:00,2050.66,2050.66,2043.76,2043.76,500
8924,2022-03-10 09:54:00,2046.39,2046.39,2046.39,2046.39,100
8925,2022-03-10 09:55:00,2042.69,2042.69,2041.01,2041.01,300
8926,2022-03-10 09:56:00,2040.09,2040.09,2040.09,2040.09,340
8927,2022-03-10 09:57:00,2040.1,2041.02,2038.25,2038.25,500
8928,2022-03-10 09:58:00,2038.72,2038.72,2038.62,2038.62,577
8929,2022-03-10 10:00:00,2038.11,2038.39,2038.11,2038.39,200
8930,2022-03-10 10:01:00,2034.81,2034.81,2034.81,2034.81,100
8931,2022-03-10 10:02:00,2034.01,2034.01,2032.01,2032.01,200
8932,2022-03-10 10:03:00,2032.33,2032.46,2032.33,2032.46,300
8933,2022-03-10 10:04:00,2032.59,2032.59,2032.59,2032.59,100
8934,2022-03-10 10:05:00,2030.3,2034.44,2030.3,2034.44,200
8935,2022-03-10 10:06:00,2034.69,2035.62,2034.69,2035.2,400
8936,2022-03-10 10:07:00,2032.5,2032.67,2029.59,2029.59,1000
8937,2022-03-10 10:08:00,2031.44,2031.82,2029.21,2031.82,700
8938,2022-03-10 10:09:00,2029.44,2030.92,2029.44,2030.92,300
8939,2022-03-10 10:10:00,2028.78,2029.7,2028.78,2029.7,200
8940,2022-03-10 10:11:00,2028.71,2028.71,2028.01,2028.01,200
8941,2022-03-10 10:12:00,2025.01,2026.54,2024.11,2024.11,500
8942,2022-03-10 10:13:00,2024.24,2026.68,2024.24,2026.68,1898
8943,2022-03-10 10:14:00,2027.88,2027.88,2027.88,2027.88,100
8944,2022-03-10 10:15:00,2028.42,2028.42,2028.42,2028.42,100
8945,2022-03-10 10:16:00,2029.07,2029.07,2027.69,2028.25,500
8946,2022-03-10 10:17:00,2029.45,2029.64,2029.45,2029.64,300
8947,2022-03-10 10:18:00,2030.14,2030.41,2029.93,2029.93,400
8948,2022-03-10 10:19:00,2028.99,2028.99,2028.99,2028.99,365
8949,2022-03-10 10:20:00,2030.48,2030.48,2029.91,2029.91,200
8950,2022-03-10 10:21:00,2029.17,2030.63,2029.07,2030.63,600
8951,2022-03-10 10:22:00,2032.6,2034.13,2032.6,2033.13,600
8952,2022-03-10 10:23:00,2031.42,2032.59,2031.42,2032.21,500
8953,2022-03-10 10:25:00,2028.77,2028.77,2027.71,2027.71,800
8954,2022-03-10 10:26:00,2027.75,2027.93,2027.75,2027.93,200
8955,2022-03-10 10:28:00,2025.98,2025.98,2025.98,2025.98,100
8956,2022-03-10 10:29:00,2025.36,2025.37,2023.07,2024.4,600
8957,2022-03-10 10:30:00,2027.36,2027.36,2023.14,2026.13,900
8958,2022-03-10 10:31:00,2026.98,2028.16,2026.98,2027.83,539
8959,2022-03-10 10:32:00,2027.84,2030.29,2027.84,2030.29,1200
8960,2022-03-10 10:33:00,2032.27,2032.27,2032.27,2032.27,100
8961,2022-03-10 10:34:00,2032.24,2032.24,2026.16,2026.16,841
8962,2022-03-10 10:35:00,2023.09,2026.59,2023.09,2026.58,2000
8963,2022-03-10 10:36:00,2026.48,2026.48,2023.24,2023.24,500
8964,2022-03-10 10:37:00,2021.96,2024.5,2021.96,2024.5,500
8965,2022-03-10 10:38:00,2023.36,2024.31,2023.36,2024.31,300
8966,2022-03-10 10:39:00,2025.32,2025.32,2025.0,2025.24,700
8967,2022-03-10 10:41:00,2023.24,2023.4,2022.24,2022.24,300
8968,2022-03-10 10:42:00,2022.8,2022.8,2020.65,2020.65,200
8969,2022-03-10 10:43:00,2020.52,2020.52,2020.52,2020.52,100
8970,2022-03-10 10:44:00,2017.55,2019.14,2017.32,2017.32,500
8971,2022-03-10 10:47:00,2018.57,2018.57,2016.27,2017.56,400
8972,2022-03-10 10:48:00,2016.19,2016.83,2016.19,2016.83,600
8973,2022-03-10 10:49:00,2017.95,2019.38,2017.95,2019.38,700
8974,2022-03-10 10:50:00,2018.97,2020.81,2017.83,2019.43,8400
8975,2022-03-10 10:51:00,2019.9,2019.9,2019.9,2019.9,100
8976,2022-03-10 10:52:00,2020.0,2020.07,2020.0,2020.07,300
8977,2022-03-10 10:53:00,2020.45,2021.42,2020.13,2020.48,1400
8978,2022-03-10 10:54:00,2018.45,2020.15,2018.45,2019.82,500
8979,2022-03-10 10:55:00,2020.0,2020.0,2016.5,2016.5,956
8980,2022-03-10 10:56:00,2018.7,2018.7,2018.7,2018.7,100
8981,2022-03-10 10:57:00,2019.93,2020.21,2019.93,2020.03,380
8982,2022-03-10 10:58:00,2019.98,2020.0,2016.44,2016.44,611
8983,2022-03-10 10:59:00,2019.08,2019.08,2019.08,2019.08,100
8984,2022-03-10 11:00:00,2020.38,2020.51,2020.0,2020.5,902
